day.s,site,stage,sex,mass_div_100,year,area,uid,lnCort
18.4,1,A,F,5.9,2023,sunnyside_crow,R777_R889,3.87
19.9,1,A,F,5.55,2023,V_tree_crow,R777_R889,3.89
15.7,1,P,F,2,2018,B_area_crow,R778,4.47
17.2,1,P,F,4.45,2018,B_area_crow,R778,3.58
20.4,1,P,F,5.9,2018,B_area_crow,R778,3.98
15.7,1,P,M,3.5,2018,A_area_crow,R779,3.34
17.2,1,P,M,3.8,2018,B_area_crow,R779,3.89
17,1,P,F,3.35,2018,A_area_crow,R780,3.96
19,1,P,F,3.95,2018,B_area_crow,R780,2.62
20.5,1,P,F,4.55,2018,B_area_crow,R780,3.98
18.9,1,A,F,4.8,2019,A_area_crow,R780,4
19.7,1,A,F,4.4,2019,A_area_crow,R780,4.44
16.2,1,A,F,6.4,2020,B_area_crow,R780,3.82
17.4,1,A,F,6.5,2020,B_area_crow,R780,3.39
18.9,1,A,F,6.2,2020,A_area_crow,R780,2.93
14.4,1,A,F,5.35,2021,A_area_crow,R780,3.63
19.2,1,A,F,5.5,2022,B_area_crow,R780,4.01
17.1,1,P,F,3.35,2018,A_area_crow,R781,4.58
20.5,1,P,F,2.15,2018,A_area_crow,R781,3.79
14.3,1,A,F,5.95,2019,oak_crow,R781,3.62
14.8,1,A,F,6,2019,R_tree_crow,R781,3.83
17.1,1,P,F,1.4,2018,cheerio_tree_crow,R782,3.51
17.1,1,P,F,1.45,2018,A_area_crow,R783,3.21
17.1,1,P,M,1.6,2018,A_area_crow,R784,2.79
17.2,1,P,M,4.3,2018,sunnyside_crow,R785,3.37
17.2,1,P,M,3.15,2018,T_tree_crow,R786,3.22
17.7,0,P,F,1.4,2018,U_paradise,R787,2.8
17.7,0,P,F,2.15,2018,U_paradise,R788,3.21
17.2,1,P,M,1.45,2018,580_crow,R789,2.71
19.2,1,P,M,2.25,2018,580_crow,R789,1.87
17.2,1,P,M,1.85,2018,A_area_crow,R790,4.39
17.7,0,P,F,1.8,2018,U_paradise,R791,3.34
17.2,1,P,M,1.7,2018,B_area_crow,R792,3.76
17.7,0,P,F,4,2018,F_paradise,R793,4.64
17.7,0,P,M,1,2018,lower_runway_paradise,R794,2.57
17.2,1,P,M,4.45,2018,sunnyside_crow,R795,2.75
17.2,1,P,F,3.7,2018,cheerio_tree_crow,R797,3.17
17.2,1,A,F,5.6,2018,R_tree_crow,R798,4
15.6,1,A,F,6,2020,L_tree_crow,R798,3.71
16.3,1,A,F,5.55,2020,W_tree_crow,R798,3.64
17,1,P,M,1.6,2018,A_area_crow,R799,3.04
19.1,1,P,M,2.05,2018,B_area_crow,R799,2.31
20.5,1,P,M,2.6,2018,A_area_crow,R799,3.5
14.2,1,A,M,7.2,2019,oak_crow,R799,3.71
14.8,1,A,M,7.35,2019,purgatory_crow,R799,3.69
15.4,1,A,M,7.3,2019,purgatory_crow,R799,4.05
16.9,1,A,M,8.5,2019,purgatory_crow,R799,2.34
15.4,1,A,M,8.35,2020,T_tree_crow,R799,3.05
16.2,1,A,M,8.5,2020,T_tree_crow,R799,4.11
17.4,1,A,M,8.85,2020,oak_crow,R799,4.52
18.8,1,A,M,8.2,2020,T_tree_crow,R799,3.99
19.7,1,A,M,8.55,2020,T_tree_crow,R799,3.67
20.2,1,A,M,8.4,2020,pine_crow,R799,3.41
21.1,1,A,M,8.6,2020,purgatory_crow,R799,3.58
17.1,1,P,M,1.55,2018,cheerio_tree_crow,R800,3.06
19.1,1,P,M,2.15,2018,B_area_crow,R800,2.16
20.5,1,P,M,2.85,2018,B_area_crow,R800,3.89
17.7,0,P,F,1.4,2018,culvert_paradise,R801,3.25
17.7,0,A,F,4.85,2018,playground_paradise,R802,3.17
17.7,0,P,F,3.45,2018,E_paradise,R803,3.04
17.7,0,P,M,4.35,2018,playground_paradise,R804,3.38
17.7,0,A,M,8.3,2018,playground_paradise,R805,3.16
17.7,0,A,M,5.05,2018,culvert_paradise,R806,3.74
17.8,0,P,M,2.85,2018,G_paradise,R807,3.47
17.8,0,P,M,2.25,2018,Z_paradise,R808,3.18
17.8,0,P,F,2.2,2018,fortress_paradise,R809,3.36
20.5,1,A,M,5.7,2018,B_area_crow,R812,3.49
14.2,1,A,M,6.7,2019,D_area_crow,R813_R1020,4.55
16.8,1,A,M,7.7,2019,L_tree_crow,R813_R1020,3.88
16,1,A,M,7.6,2020,C_tree_crow,R813_R1020,3.08
17.5,1,A,M,8.25,2020,H_tree_crow,R813_R1020,3.31
19.1,1,P,M,4.4,2018,R_tree_crow,R814,2.18
14.2,1,A,M,6.9,2019,log_2_crow,R814,4.03
15,1,A,M,6.8,2019,log_3_crow,R814,3.81
15.4,1,A,M,6.55,2019,log_1_crow,R814,4.06
18.9,1,A,M,7.6,2019,log_1_crow,R814,4.19
19.8,1,A,M,7.05,2019,L_tree_crow,R814,4.07
15.3,1,A,M,6.85,2020,T_tree_crow,R814,4.2
16.2,1,A,M,7.15,2020,T_tree_crow,R814,3.72
17.5,1,A,M,6.5,2020,T_tree_crow,R814,3.98
18.8,1,A,M,6.45,2020,S_tree_crow,R814,3.44
16.4,1,A,M,6.7,2022,W_tree_crow,R814,3.61
19.1,1,A,M,6.1,2018,oak_crow,R815,2.85
16.9,1,A,M,8.1,2019,580_crow,R815,3.84
17.8,0,P,F,2.1,2018,playground_paradise,R817,1.72
17.8,0,P,M,1.85,2018,lower_runway_paradise,R818,1.5
17.8,0,A,M,4.2,2018,river_paradise,R819,0.1
18.1,0,A,M,6.55,2020,N_paradise,R819,2.94
19.1,1,P,F,3.15,2018,oak_crow,R821,2.18
20.4,1,P,F,3,2018,oak_crow,R821,3.78
17.8,0,P,M,1.5,2018,fortress_paradise,R822,3.12
17.8,0,P,M,4.85,2018,culvert_paradise,R825_R1022,3.48
17.5,0,A,M,7.15,2019,river_paradise,R825_R1022,3.86
21,0,A,M,8.9,2019,G_paradise,R825_R1022,3.76
16.7,0,A,M,7.5,2020,river_paradise,R825_R1022,3.13
18.1,0,A,M,8.2,2020,D_paradise,R825_R1022,2.48
18,0,A,M,8.7,2021,H_paradise,R825_R1022,2.63
15.7,0,A,M,6.75,2022,playground_paradise,R825_R1022,2.97
19.9,0,A,M,5.9,2022,river_paradise,R825_R1022,2.76
20.4,1,A,M,7.9,2018,B_area_crow,R826_R892,3.81
15.5,1,A,M,8.1,2019,B_area_crow,R826_R892,4.23
20.5,1,P,M,2.7,2018,cheerio_tree_crow,R827,3.29
20.5,1,A,F,7.3,2018,K_tree_crow,R828,3.39
14.8,1,A,F,7.75,2019,B_area_crow,R828,4.11
16.9,1,A,F,9.75,2019,D_area_crow,R828,3.17
15.3,1,A,F,8.9,2020,B_area_crow,R828,4.35
16,1,A,F,8.95,2020,B_area_crow,R828,3.92
14.2,1,P,F,2.3,2019,L_tree_crow,R831_R1034,4.05
15,1,P,F,2.55,2019,V_tree_crow,R831_R1034,3.25
15.5,1,P,F,2.85,2019,oak_crow,R831_R1034,2.92
16.8,1,P,F,3.45,2019,T_tree_crow,R831_R1034,3.53
18.2,1,P,F,3.7,2019,oak_crow,R831_R1034,3.37
18.9,1,P,F,3.95,2019,oak_crow,R831_R1034,3.54
19.7,1,P,F,4.1,2019,cedar_crow,R831_R1034,3.32
15.6,1,A,F,6.15,2020,oak_crow,R831_R1034,3.2
16.2,1,A,F,6.2,2020,cedar_crow,R831_R1034,3.44
17.4,1,A,F,6.2,2020,580_crow,R831_R1034,5.17
18.8,1,A,F,5.95,2020,cedar_crow,R831_R1034,4.14
20.2,1,A,F,6.2,2020,cedar_crow,R831_R1034,3.18
21.2,1,A,F,6.25,2020,cedar_crow,R831_R1034,3.46
21.3,1,A,F,6.15,2020,W_tree_crow,R831_R1034,3.69
14.3,1,P,F,2.8,2019,log_1_crow,R832,3.55
18.2,1,P,F,4.35,2019,U_tree_crow,R832,3.37
19,1,P,F,4.3,2019,v_tree_crow,R832,3.59
16.3,1,A,F,9.8,2020,cedar_crow,R832,3.84
17.4,1,A,F,9.65,2020,cedar_crow,R832,3.97
15.2,1,A,F,6.85,2021,Y_tree_crow,R832,4.08
14.3,1,A,M,7,2019,log_1_crow,R833,4.15
18.9,1,A,M,7.8,2019,R_tree_crow,R833,3.99
19.8,1,A,M,7.85,2019,T_tree_crow,R833,3.84
14.3,1,A,M,7.5,2019,log_1_crow,R834,4.35
15.6,1,A,M,8.4,2020,R_tree_crow,R834,3.23
17.4,1,A,M,8.75,2020,log_3_crow,R834,4.17
18.8,1,A,M,8.45,2020,log_3_crow,R834,4.54
19.6,1,A,M,8.8,2020,creek_crow,R834,3.63
20.2,1,A,M,8.55,2020,log_2_crow,R834,4.28
14.6,1,A,M,9.45,2021,log_3_crow,R834,3.88
18.7,1,A,M,9.05,2021,R_tree_crow,R834,4.3
14.8,1,P,F,1.4,2019,P_tree_crow,R835,3.7
15.4,1,P,F,1.85,2019,P_tree_crow,R835,4.71
16.8,1,P,F,2.9,2019,580_crow,R835,3.58
18.2,1,P,F,2.3,2019,T_tree_crow,R835,3.7
15.4,1,P,F,1.25,2019,L_tree_crow,R837_R1118_R1358_L1228_L1326,3.41
16.9,1,P,F,8.37,2019,T_tree_crow,R837_R1118_R1358_L1228_L1326,1.03
18.2,1,P,F,1,2019,T_tree_crow,R837_R1118_R1358_L1228_L1326,2.91
18.9,1,P,F,2.55,2019,T_tree_crow,R837_R1118_R1358_L1228_L1326,2.78
19.7,1,P,F,2.85,2019,T_tree_crow,R837_R1118_R1358_L1228_L1326,2.92
15.2,1,A,F,9,2021,cedar_crow,R837_R1118_R1358_L1228_L1326,2.76
16.5,1,A,F,9.95,2021,W_tree_crow,R837_R1118_R1358_L1228_L1326,3.49
17.2,1,A,F,10.2,2021,580_crow,R837_R1118_R1358_L1228_L1326,3.57
9.6,1,A,F,6.47,2022,pine_crow,R837_R1118_R1358_L1228_L1326,3.71
13.7,1,A,F,7.3,2022,cedar_crow,R837_R1118_R1358_L1228_L1326,3.46
16.5,1,A,F,5.75,2022,Y_tree_crow,R837_R1118_R1358_L1228_L1326,4.14
17.9,1,A,F,6.05,2022,580_crow,R837_R1118_R1358_L1228_L1326,4.02
19.3,1,A,F,5.7,2022,Y_tree_crow,R837_R1118_R1358_L1228_L1326,4.35
13.5,1,A,F,5.75,2023,580_crow,R837_R1118_R1358_L1228_L1326,3.09
14.4,1,A,F,5.45,2023,W_tree_crow,R837_R1118_R1358_L1228_L1326,3.42
15,1,A,F,5.45,2023,P_tree_crow,R837_R1118_R1358_L1228_L1326,3.51
15.7,1,A,F,5.45,2023,580_crow,R837_R1118_R1358_L1228_L1326,3.13
18.4,1,A,F,6.45,2023,Z_tree_crow,R837_R1118_R1358_L1228_L1326,3.23
15.4,1,P,F,1.55,2019,purgatory_crow,R838,3.8
16.9,1,P,F,2.35,2019,purgatory_crow,R838,3.06
18.2,1,P,F,1.5,2019,purgatory_crow,R838,3.13
18.9,1,P,F,3,2019,pine_crow,R838,2.27
19.6,1,P,F,3.15,2019,J_tree_crow,R838,3.44
15.3,1,A,F,5.2,2020,T_tree_crow,R838,3.87
16,1,A,F,5.45,2020,purgatory_crow,R838,3.89
17.4,1,A,F,5.6,2020,T_tree_crow,R838,4.29
18.8,1,A,F,5.4,2020,purgatory_crow,R838,4.69
19.8,1,A,F,5.7,2020,T_tree_crow,R838,3.25
20.3,1,A,F,5.85,2020,purgatory_crow,R838,4.24
21.1,1,A,F,5.9,2020,purgatory_crow,R838,3.4
14,1,A,F,6.55,2021,cedar_crow,R838,3.01
14.6,1,A,F,6.55,2021,purgatory_crow,R838,3.77
15.2,1,A,F,6.55,2021,Y_tree_crow,R838,3.68
16.5,1,A,F,6.95,2021,log_4_crow,R838,3.36
17.2,1,A,F,7.4,2021,log_4_crow,R838,3.73
18.8,1,A,F,7.95,2021,log_4_crow,R838,3.67
17.9,1,A,F,6.4,2022,Y_tree_crow,R838,3.71
16.8,1,P,F,1.85,2019,R_tree_crow,R840,3.4
18.2,1,P,F,1.6,2019,log_3_crow,R840,3.15
19.7,1,P,F,2.95,2019,T_tree_crow,R840,3.76
15.4,1,P,F,1.2,2019,B_area_crow,R841,4.03
16.9,1,P,F,1.95,2019,D_area_crow,R841,3.74
18.9,1,P,F,3.2,2019,B_area_crow,R841,3.82
19.6,1,P,F,3.55,2019,A_area_crow,R841,3.86
15.4,1,A,F,7.1,2020,S_tree_crow,R841,3.8
16,1,A,F,8.15,2020,B_area_crow,R841,4.02
17.4,1,A,F,8.7,2020,B_area_crow,R841,4.18
15.4,1,P,F,1.7,2019,B_area_crow,R842,5.18
15.4,1,P,F,1.3,2019,B_area_crow,R843,4.25
14.8,1,P,M,1.5,2019,P_tree_crow,R844,3.73
15.4,1,P,M,1.8,2019,log_1_crow,R844,4.15
16.9,1,P,M,2.8,2019,W_tree_crow,R844,3.6
18.2,1,P,M,3.1,2019,P_tree_crow,R844,2.9
19.8,1,P,M,4.4,2019,T_tree_crow,R844,3.5
21.2,1,P,M,4.55,2019,coyote_crow,R844,2.76
15.4,1,P,M,1.2,2019,J_tree_crow,R845,4.26
17,1,P,M,2.4,2019,J_tree_crow,R845,2.48
18.2,1,P,M,2.65,2019,purgatory_crow,R845,3.91
18.9,1,P,M,2.55,2019,J_tree_crow,R845,3.08
19.6,1,P,M,2.8,2019,log_1_crow,R845,3.17
14.8,1,A,M,8.1,2019,A_area_crow,R848,4.21
20.2,1,A,M,7.65,2020,A_area_crow,R848,4.17
14.8,1,P,M,1.65,2019,P_tree_crow,R849,3.64
15.4,1,P,M,2.1,2019,W_tree_crow,R849,3.76
18.2,1,P,M,3.1,2019,P_tree_crow,R849,3.51
14.8,1,P,F,1.55,2019,P_tree_crow,R850,3.51
16.8,1,P,F,2.7,2019,P_tree_crow,R850,3.55
19,1,P,F,3.15,2019,R_tree_crow,R850,3.17
15.4,1,A,M,8.4,2020,T_tree_crow,R851_L1148,3.11
19.8,1,A,M,8.4,2020,T_tree_crow,R851_L1148,3.74
21.3,1,A,M,5.75,2020,T_tree_crow,R851_L1148,3.77
15.4,1,A,M,7.9,2021,S_tree_crow,R851_L1148,2.99
16.5,1,A,M,7.75,2021,pine_crow,R851_L1148,3.69
20,1,A,M,7.6,2021,purgatory_crow,R851_L1148,3.48
9.6,1,A,M,8.5,2022,purgatory_crow,R851_L1148,4.64
17.9,1,A,M,9.5,2022,T_tree_crow,R851_L1148,4.57
13.2,1,A,M,7.45,2023,oak_crow,R851_L1148,3.48
14.5,1,A,M,7.35,2023,T_tree_crow,R851_L1148,3.81
15.6,1,A,M,7.5,2023,D_area_crow,R851_L1148,3.33
16.7,1,A,M,7.45,2023,T_tree_crow,R851_L1148,3.5
18.4,1,A,M,8.25,2023,R_tree_crow,R851_L1148,3.75
19.9,1,A,M,7.85,2023,T_tree_crow,R851_L1148,4.18
15.5,1,A,M,7.7,2024,J_tree_crow,R851_L1148,3.916054867
16.4,1,A,M,8.15,2024,Pine_crow,R851_L1148,5.188814952
15.6,1,P,M,1.4,2019,log_3_crow,R852,3.36
16.8,1,P,M,2.25,2019,log_3_crow,R852,2.85
16.8,1,P,F,1.25,2019,D_area_crow,R853,4.01
18.2,1,P,F,1.65,2019,T_tree_crow,R853,4.17
18.9,1,P,F,1.7,2019,D_area_crow,R853,3.51
19.8,1,P,F,2.05,2019,B_area_crow,R853,3.53
15.6,1,P,M,1.5,2019,T_tree_crow,R854,3.63
19,1,P,M,2.35,2019,purgatory_crow,R854,3.42
19.8,1,P,M,2.45,2019,A_area_crow,R854,3.55
15.6,1,P,F,1.25,2019,L_tree_crow,R855,3.67
16.9,1,P,F,2.15,2019,L_tree_crow,R855,3.3
18.2,1,P,F,2.75,2019,L_tree_crow,R855,3.42
18.9,1,P,F,3.2,2019,cedar_crow,R855,3.38
19.6,1,P,F,3.75,2019,L_tree_crow,R855,3.34
19.7,1,P,F,3.7,2019,T_tree_crow,R855,3.47
15.3,1,A,F,5.9,2020,B_area_crow,R855,4.63
16,1,A,F,6.05,2020,H_tree_crow,R855,4.41
18.9,1,A,F,6.4,2020,cheerio_tree_crow,R855,3.98
15.6,1,P,F,1.35,2019,L_tree_crow,R856,3.2
19,1,P,F,2.65,2019,L_tree_crow,R856,3.08
15.6,1,P,F,1.45,2019,L_tree_crow,R857,3.5
16.8,1,P,F,2,2019,purgatory_crow,R857,3.72
16.8,1,P,M,2.3,2019,D_area_crow,R858,4.01
19.8,1,P,M,5.7,2019,A_area_crow,R858,4.58
16.8,1,P,M,1.95,2019,C_tree_Crow,R859,3.26
19.6,1,P,M,3.1,2019,A_area_crow,R859,3.94
16.8,1,P,F,1.15,2019,D_area_crow,R860,3.8
19.7,1,P,F,2.05,2019,A_area_crow,R860,3.06
19.8,1,P,F,2.2,2019,B_area_crow,R860,3.06
15.6,1,P,M,1.3,2019,B_area_crow,R861,4.04
19,1,P,M,3.65,2019,B_area_crow,R861,3.75
19.6,1,P,M,4.35,2019,L_tree_crow,R861,4.2
19.8,1,P,M,4.8,2019,A_area_crow,R861,4.6
15.6,1,A,F,9.5,2019,A_area_crow,R862,3.59
16.9,1,P,F,1.9,2019,B_area_crow,R863,3.75
16.9,1,P,M,2.05,2019,H_tree_crow,R864,2.51
18.2,1,P,M,2.45,2019,L_tree_crow,R864,4.04
18.9,1,P,M,3.25,2019,L_tree_crow,R864,3.4
19.6,1,P,M,3.55,2019,L_tree_crow,R864,3.54
16.8,1,P,M,1.2,2019,T_tree_crow,R865,3.52
15.6,1,P,F,1.2,2019,J_tree_crow,R866,3.89
16.8,1,P,F,1.8,2019,J_tree_crow,R866,2.89
19.7,1,P,F,2.6,2019,T_tree_crow,R866,3.55
19,1,P,F,2.75,2019,L_tree_crow,R867,3.27
19.6,1,P,F,3.1,2019,log_1_crow,R867,3.51
15.4,1,A,F,6.6,2020,B_area_crow,R867,3.16
16,1,A,F,6.8,2020,S_tree_crow,R867,3.67
17.4,1,A,F,7.3,2020,cheerio_tree_crow,R867,3.97
18.8,1,A,F,7.25,2020,A_area_crow,R867,3.79
20.2,1,A,F,7.05,2020,cheerio_tree_crow,R867,3.97
14,1,A,F,5.35,2021,log_3_crow,R867,3.52
14.4,1,A,F,5.25,2021,A_area_crow,R867,4.37
16.5,1,A,F,6.3,2021,cheerio_tree_crow,R867,3.88
17.2,1,A,F,6.4,2021,cheerio_tree_crow,R867,3.71
18,1,A,F,7.1,2021,coyote_crow,R867,3.31
18.7,1,A,F,7.1,2021,A_area_crow,R867,3.61
20,1,A,F,7.6,2021,A_area_crow,R867,3.53
9.6,1,A,F,6.24,2022,L_tree_crow,R867,3.32
13.7,1,A,F,5.9,2022,A_area_crow,R867,3.29
15.1,1,A,F,6.35,2022,cheerio_tree_crow,R867,3.16
16.4,1,A,F,6,2022,L_tree_crow,R867,4.13
17.8,1,A,F,6.1,2022,A_area_crow,R867,4.4
19.2,1,A,F,6.35,2022,A_area_crow,R867,4.05
16.8,1,P,M,1.6,2019,B_area_crow,R868,3.78
16.8,1,P,M,1.8,2019,log_3_crow,R869,3.79
15.6,1,P,F,0.95,2019,C_tree_Crow,R870,3.69
18.2,1,P,F,1.95,2019,C_tree_Crow,R870,2.97
18.9,1,P,F,2.1,2019,D_area_crow,R870,3.79
19.6,1,P,F,2.35,2019,A_area_crow,R870,3.82
15.3,1,A,F,6.4,2020,D_area_crow,R870,4.54
15.6,1,A,F,6.7,2020,B_area_crow,R870,3.87
16.9,1,A,M,7.05,2019,cedar_crow,R871,3.36
17.4,1,A,M,7.7,2020,Y_tree_crow,R871,3.6
16.8,1,P,M,1.55,2019,C_tree_Crow,R872,3.58
18.2,1,P,M,2.05,2019,log_1_crow,R872,3.88
16.8,1,A,F,5.85,2019,T_tree_crow,R873,3.4
18.9,1,A,F,6.35,2020,log_1_crow,R873,3.4
21.2,1,A,F,7.1,2020,creek_crow,R873,3.21
17.9,1,A,F,7.85,2022,W_tree_crow,R873,3.65
19.2,1,A,F,7.1,2022,R_tree_crow,R873,3.19
20,1,A,F,7.7,2022,creek_crow,R873,3.73
16.8,1,P,M,1.6,2019,B_area_crow,R874,3.58
18.2,1,P,M,2.2,2019,cedar_crow,R874,2.25
18.9,1,P,M,2.6,2019,L_tree_crow,R874,3.43
19.8,1,P,M,2.75,2019,J_tree_crow,R874,3.28
15.4,1,P,F,1.15,2019,B_area_crow,R877,4.09
15.4,1,P,F,2,2019,B_area_crow,R878,3.66
16.9,1,P,F,3.05,2019,B_area_crow,R878,3.09
18.2,1,P,F,2.3,2019,B_area_crow,R878,2.68
18.9,1,P,F,3.45,2019,B_area_crow,R878,4.01
15.5,1,P,M,1.6,2019,log_3_crow,R879,3.26
17,1,P,M,2.65,2019,log_1_crow,R879,1.23
15.6,1,P,F,1.25,2019,log_3_crow,R880,3.35
15.5,1,P,F,1.25,2019,J_tree_crow,R881,4.06
16.8,1,P,F,1.9,2019,log_2_crow,R881,3.52
18.2,1,P,F,1.9,2019,purgatory_crow,R881,2.82
15.6,1,P,F,1.1,2019,L_tree_crow,R882,3.42
16.8,1,P,F,1.95,2019,L_tree_crow,R882,3.82
19.6,1,P,F,2.7,2019,L_tree_crow,R882,3.22
15.3,1,A,F,5.7,2020,B_area_crow,R882,4.16
17.4,1,A,F,6.1,2020,cheerio_tree_crow,R882,3.84
18.8,1,A,F,5.99,2020,cheerio_tree_crow,R882,3.65
20.3,1,A,F,5.85,2020,cheerio_tree_crow,R882,3.74
15.5,1,P,M,1.35,2019,log_3_crow,R883,3.96
17,1,P,M,2.5,2019,R_tree_crow,R883,3.09
15.5,1,P,M,1.1,2019,B_area_crow,R884,4.17
15.5,1,P,M,1.3,2019,B_area_crow,R885,4.41
16.9,1,P,M,1.75,2019,B_area_crow,R885,3.43
15.6,1,P,M,1.35,2019,L_tree_crow,R886,3.33
16.8,1,P,M,1.55,2019,J_tree_crow,R886,4.18
18.9,1,P,M,3.2,2019,purgatory_crow,R886,3.43
15.5,1,P,M,1.1,2019,L_tree_crow,R887,3.84
16.8,1,P,M,2.2,2019,L_tree_crow,R887,3.73
15.5,1,P,F,2.03,2019,B_area_crow,R888,3.9
17,1,P,F,2.75,2019,D_area_crow,R888,2.84
18.9,1,P,F,4.15,2019,B_area_crow,R888,3.88
15.3,1,A,F,9,2020,B_area_crow,R888,3.96
16.3,1,A,F,8.8,2020,C_tree_crow,R888,3.21
15.3,1,A,F,9.85,2021,D_area_crow,R888,3.66
13.7,1,A,F,8.74,2022,D_area_crow,R888,4.15
15.1,1,A,F,8.85,2022,D_area_crow,R888,2.73
16.4,1,A,F,10.75,2022,J_tree_crow,R888,3.45
12.8,1,A,F,8.75,2023,C_tree_crow,R888,4.08
13.8,1,A,F,8.1,2023,D_area_crow,R888,3.6
14.2,1,A,F,8.15,2023,D_area_crow,R888,3.96
15,1,A,F,8.05,2023,P_tree_crow,R888,4.48
16.7,1,A,F,8.6,2023,E_tree_crow,R888,3.89
15.7,1,A,F,8,2024,G_tree_crow,R888,3.972365234
16.2,1,A,F,8.1,2024,F_tree_crow,R888,4.000802818
17.7,1,A,F,7.45,2024,G_tree_crow,R888,4.546990074
20,1,A,F,7.6,2024,darkside,R888,4.004937616
15.5,1,P,M,1.15,2019,R_tree_crow,R890,3.83
15.5,1,P,F,1.65,2019,B_area_crow,R891,4.61
16.8,1,P,F,2.15,2019,C_tree_Crow,R891,3.11
19.8,1,P,F,3.2,2019,B_area_crow,R891,4.11
15.5,1,P,F,0.9,2019,purgatory_crow,R893,4.2
16.9,1,P,F,1.5,2019,purgatory_crow,R893,1.74
18.9,1,P,F,2.05,2019,purgatory_crow,R893,3.5
19.6,1,P,F,2.35,2019,L_tree_crow,R893,3.61
15.3,1,A,F,4.5,2020,S_tree_crow,R893,4.09
16,1,A,F,4.45,2020,T_tree_crow,R893,3.32
17.4,1,A,F,4.8,2020,purgatory_crow,R893,4.52
18.8,1,A,F,4.4,2020,purgatory_crow,R893,3.86
19.7,1,A,F,4.65,2020,R_tree_crow,R893,3.25
20.2,1,A,F,4.7,2020,L_tree_crow,R893,3.41
21.1,1,A,F,4.85,2020,purgatory_crow,R893,3.49
15.5,1,P,M,1.45,2019,log_3_crow,R894,3.74
15.5,1,P,F,1.05,2019,580_crow,R895,3.47
16.8,1,P,F,1.7,2019,580_crow,R895,3.71
16.8,1,P,F,1.2,2019,B_area_crow,R896,3.15
15.5,1,P,M,1.4,2019,T_tree_crow,R897,3.81
16.9,1,P,M,1.95,2019,T_tree_crow,R897,1.47
18.2,1,P,M,2.45,2019,R_tree_crow,R897,3.49
18.9,1,P,M,2.75,2019,purgatory_crow,R897,2.87
18.2,1,P,F,2.05,2019,580_crow,R898,3.22
18.9,1,P,F,3.15,2019,580_crow,R898,3
20.2,1,A,F,7.2,2020,sunnyside_crow,R898,3.55
15.5,1,P,F,1.55,2019,purgatory_crow,R900,3.49
16.8,1,P,F,2.35,2019,purgatory_crow,R900,2.81
18.9,1,P,F,3.15,2019,purgatory_crow,R900,2.84
19.7,1,P,F,3.55,2019,T_tree_crow,R900,3.03
21.2,0,P,F,3.15,2019,N_paradise,R900,2.82
17,1,P,M,2.75,2019,J_tree_crow,R901,0.87
18.2,1,P,M,3,2019,T_tree_crow,R901,3.6
18.9,1,P,M,3.55,2019,J_tree_crow,R901,2.5
19.6,1,P,M,3.85,2019,L_tree_crow,R901,3.83
15.6,1,A,M,7.6,2020,B_area_crow,R901,3.36
16,1,A,M,7.7,2020,B_area_crow,R901,3.4
17.4,1,A,M,9.15,2020,H_tree_crow,R901,4.41
18.8,1,A,M,9.5,2020,H_tree_crow,R901,4.1
20.2,1,A,M,9.65,2020,H_tree_crow,R901,4.04
21.3,1,A,M,9.85,2020,B_area_crow,R901,3.89
14.5,1,A,M,9.3,2021,A_area_crow,R901,3.7
15.2,1,A,M,9.5,2021,H_tree_crow,R901,4.24
16.5,1,A,M,9.6,2021,B_area_crow,R901,4.12
17,1,P,F,1.65,2019,cedar_crow,R902,1.21
17.6,1,P,M,2.35,2019,creek_crow,R903,4.09
21.2,1,P,M,2.85,2019,coyote_crow,R903,2.5
17.5,0,A,F,6.45,2019,C_paradise,R904,4.38
16.9,1,P,M,2.2,2019,580_crow,R906,2.14
18.2,1,P,M,2.75,2019,Y_tree_crow,R906,3.1
18.9,1,P,M,3.15,2019,sunnyside_crow,R906,3.08
17.5,0,P,M,2.65,2019,river_paradise,R907,3.14
21.1,0,P,M,4.5,2019,J_paradise,R907,3.62
17.5,0,P,F,2.3,2019,F_paradise,R908,3.67
21,0,P,F,3.6,2019,E_paradise,R908,4
16.7,0,A,F,6.9,2020,culvert_paradise,R908,2.34
18.1,0,A,F,6.85,2020,bush_paradise,R908,2.41
19.5,0,A,F,6.85,2020,C_paradise,R908,3.47
20.9,0,A,F,7,2020,snake_tree_paradise,R908,3.35
15.8,0,A,F,9.3,2021,N_paradise,R908,2.58
17.9,0,A,F,8.65,2021,N_paradise,R908,2.94
15.7,0,A,F,6.8,2022,N_paradise,R908,4.4
20,0,A,F,6.9,2022,culvert_paradise,R908,3.42
17.5,0,P,F,2.7,2019,G_paradise,R909,3.83
21.2,0,P,F,3.8,2019,bush_paradise,R909,2.9
16.9,1,P,F,1.7,2019,purgatory_crow,R910,0.58
19.7,1,P,F,2.25,2019,T_tree_crow,R910,3.36
15.3,1,A,F,6,2020,purgatory_crow,R910,4.2
16,1,A,F,6.15,2020,T_tree_crow,R910,3.66
16.2,1,A,F,6.75,2020,T_tree_crow,R910,3.46
17.4,1,A,F,6.8,2020,T_tree_crow,R910,3.45
18.8,1,A,F,6.5,2020,purgatory_crow,R910,3.33
19.8,1,A,F,6.5,2020,T_tree_crow,R910,2.69
20.2,1,A,F,6.3,2020,T_tree_crow,R910,3.03
21.1,1,A,F,6.5,2020,purgatory_crow,R910,3.48
